precision|recall|f1|pr_auc|detectados|tasa_detectada|variante|modelo|feature_principal|transformacion|latencia_ms|registros_test|fold|subpartida|registros_train|outlier_rate_test
0.5|1.0|0.6666666666666666|0.5|6|0.35294117647058826|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.815200000957702|17|5|2507001000-CAOLIN, INCLUSO CALCINADO|70|0.17647058823529413
0.0|0.0|0.0|0.17647058823529413|1|0.058823529411764705|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.636700000366545|17|5|2507001000-CAOLIN, INCLUSO CALCINADO|70|0.17647058823529413
1.0|1.0|1.0|1.0|4|0.05405405405405406|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.44960000035644|74|1|2508100000-BENTONITA|292|0.05405405405405406
1.0|1.0|1.0|1.0|4|0.05405405405405406|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.750000001076842|74|1|2508100000-BENTONITA|292|0.05405405405405406
0.0|0.0|0.0|0.05405405405405406|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|16.972000001260312|74|1|2508100000-BENTONITA|292|0.05405405405405406
0.8|1.0|0.8888888888888888|0.8|5|0.0684931506849315|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.135900000022957|73|2|2508100000-BENTONITA|293|0.0547945205479452
1.0|1.0|1.0|1.0|4|0.0547945205479452|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.150800000701565|73|2|2508100000-BENTONITA|293|0.0547945205479452
0.0|0.0|0.0|0.0547945205479452|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|18.62790000086534|73|2|2508100000-BENTONITA|293|0.0547945205479452
1.0|1.0|1.0|1.0|3|0.0410958904109589|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.732099999586353|73|3|2508100000-BENTONITA|293|0.0410958904109589
1.0|1.0|1.0|1.0|3|0.0410958904109589|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.149499999897671|73|3|2508100000-BENTONITA|293|0.0410958904109589
0.0|0.0|0.0|0.0410958904109589|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|20.261400000890717|73|3|2508100000-BENTONITA|293|0.0410958904109589
1.0|1.0|1.0|1.0|3|0.0410958904109589|A_BASELINE|IQR sobre VU original|VU|sin transformacion|12.287300000025425|73|4|2508100000-BENTONITA|293|0.0410958904109589
1.0|1.0|1.0|1.0|3|0.0410958904109589|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.414700000183075|73|4|2508100000-BENTONITA|293|0.0410958904109589
0.0|0.0|0.0|0.0410958904109589|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.012899999826914|73|4|2508100000-BENTONITA|293|0.0410958904109589
1.0|1.0|1.0|1.0|3|0.0410958904109589|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.801599999263999|73|5|2508100000-BENTONITA|293|0.0410958904109589
1.0|1.0|1.0|1.0|3|0.0410958904109589|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.712799999761046|73|5|2508100000-BENTONITA|293|0.0410958904109589
0.0|0.0|0.0|0.0410958904109589|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.245099999854574|73|5|2508100000-BENTONITA|293|0.0410958904109589
0.0|0.0|0.0|0.0|0|0.0|A_BASELINE|IQR sobre VU original|VU|sin transformacion|11.82879999942088|11|1|2508400000-TIERRAS DECOLORANTES Y TIERRAS DE BATAN|43|0.0
0.0|0.0|0.0|0.0|0|0.0|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.844500000326661|11|1|2508400000-TIERRAS DECOLORANTES Y TIERRAS DE BATAN|43|0.0
0.0|0.0|0.0|0.0|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|18.764600001304643|11|1|2508400000-TIERRAS DECOLORANTES Y TIERRAS DE BATAN|43|0.0
1.0|1.0|1.0|1.0|1|0.09090909090909091|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.913500000038766|11|2|2508400000-TIERRAS DECOLORANTES Y TIERRAS DE BATAN|43|0.09090909090909091
1.0|1.0|1.0|1.0|1|0.09090909090909091|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.766899998794543|11|2|2508400000-TIERRAS DECOLORANTES Y TIERRAS DE BATAN|43|0.09090909090909091
0.0|0.0|0.0|0.09090909090909091|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.57539999925939|11|2|2508400000-TIERRAS DECOLORANTES Y TIERRAS DE BATAN|43|0.09090909090909091
0.0|0.0|0.0|0.0|0|0.0|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.764600001290091|11|3|2508400000-TIERRAS DECOLORANTES Y TIERRAS DE BATAN|43|0.0
0.0|0.0|0.0|0.0|0|0.0|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.638600000471342|11|3|2508400000-TIERRAS DECOLORANTES Y TIERRAS DE BATAN|43|0.0
0.0|0.0|0.0|0.0|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|16.49399999951129|11|3|2508400000-TIERRAS DECOLORANTES Y TIERRAS DE BATAN|43|0.0
0.0|0.0|0.0|0.0|1|0.09090909090909091|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.837400001037167|11|4|2508400000-TIERRAS DECOLORANTES Y TIERRAS DE BATAN|43|0.0
0.0|0.0|0.0|0.0|1|0.09090909090909091|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.167700000034529|11|4|2508400000-TIERRAS DECOLORANTES Y TIERRAS DE BATAN|43|0.0
0.0|0.0|0.0|0.0|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.77619999847957|11|4|2508400000-TIERRAS DECOLORANTES Y TIERRAS DE BATAN|43|0.0
0.0|0.0|0.0|0.0|0|0.0|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.575000000040745|10|5|2508400000-TIERRAS DECOLORANTES Y TIERRAS DE BATAN|44|0.0
0.0|0.0|0.0|0.0|0|0.0|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.306699999797274|10|5|2508400000-TIERRAS DECOLORANTES Y TIERRAS DE BATAN|44|0.0
0.0|0.0|0.0|0.0|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.864800000097603|10|5|2508400000-TIERRAS DECOLORANTES Y TIERRAS DE BATAN|44|0.0
0.6666666666666666|1.0|0.8|0.6666666666666666|3|0.04411764705882353|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.38919999882637|68|1|2508500000-ANDALUCITA, CIANITA Y SILIMANITA|272|0.029411764705882353
0.6666666666666666|1.0|0.8|0.6666666666666666|3|0.04411764705882353|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.052199999336153|68|1|2508500000-ANDALUCITA, CIANITA Y SILIMANITA|272|0.029411764705882353
0.0|0.0|0.0|0.029411764705882353|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|18.03730000028736|68|1|2508500000-ANDALUCITA, CIANITA Y SILIMANITA|272|0.029411764705882353
0.75|1.0|0.8571428571428571|0.75|4|0.058823529411764705|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.204700000031153|68|2|2508500000-ANDALUCITA, CIANITA Y SILIMANITA|272|0.04411764705882353
0.75|1.0|0.8571428571428571|0.75|4|0.058823529411764705|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.143899999093264|68|2|2508500000-ANDALUCITA, CIANITA Y SILIMANITA|272|0.04411764705882353
0.0|0.0|0.0|0.04411764705882353|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.570899999554968|68|2|2508500000-ANDALUCITA, CIANITA Y SILIMANITA|272|0.04411764705882353
0.75|1.0|0.8571428571428571|0.75|4|0.058823529411764705|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.631000000808854|68|3|2508500000-ANDALUCITA, CIANITA Y SILIMANITA|272|0.04411764705882353
0.75|1.0|0.8571428571428571|0.75|4|0.058823529411764705|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.401699999420089|68|3|2508500000-ANDALUCITA, CIANITA Y SILIMANITA|272|0.04411764705882353
0.0|0.0|0.0|0.04411764705882353|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.360800000460586|68|3|2508500000-ANDALUCITA, CIANITA Y SILIMANITA|272|0.04411764705882353
1.0|1.0|1.0|1.0|3|0.04411764705882353|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.666100000889855|68|4|2508500000-ANDALUCITA, CIANITA Y SILIMANITA|272|0.04411764705882353
1.0|1.0|1.0|1.0|3|0.04411764705882353|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.440600000947597|68|4|2508500000-ANDALUCITA, CIANITA Y SILIMANITA|272|0.04411764705882353
0.0|0.0|0.0|0.04411764705882353|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|18.91099999920698|68|4|2508500000-ANDALUCITA, CIANITA Y SILIMANITA|272|0.04411764705882353
0.75|1.0|0.8571428571428571|0.75|4|0.058823529411764705|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.149199999228586|68|5|2508500000-ANDALUCITA, CIANITA Y SILIMANITA|272|0.04411764705882353
0.75|1.0|0.8571428571428571|0.75|4|0.058823529411764705|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.342899998955545|68|5|2508500000-ANDALUCITA, CIANITA Y SILIMANITA|272|0.04411764705882353
0.0|0.0|0.0|0.04411764705882353|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.687699999441975|68|5|2508500000-ANDALUCITA, CIANITA Y SILIMANITA|272|0.04411764705882353
1.0|1.0|1.0|1.0|2|0.06666666666666667|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.785600001123385|30|1|2509000000-CRETA|116|0.06666666666666667
1.0|1.0|1.0|1.0|2|0.06666666666666667|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.029400000348687|30|1|2509000000-CRETA|116|0.06666666666666667
0.0|0.0|0.0|0.06666666666666667|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|16.264600000795326|30|1|2509000000-CRETA|116|0.06666666666666667
0.6666666666666666|1.0|0.8|0.6666666666666666|3|0.10344827586206896|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.406099999978323|29|2|2509000000-CRETA|117|0.06896551724137931
0.6666666666666666|1.0|0.8|0.6666666666666666|3|0.10344827586206896|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|8.996800001114025|29|2|2509000000-CRETA|117|0.06896551724137931
0.0|0.0|0.0|0.06896551724137931|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|15.671299999667099|29|2|2509000000-CRETA|117|0.06896551724137931
0.6666666666666666|1.0|0.8|0.6666666666666666|3|0.10344827586206896|A_BASELINE|IQR sobre VU original|VU|sin transformacion|8.747200001380406|29|3|2509000000-CRETA|117|0.06896551724137931
0.6666666666666666|1.0|0.8|0.6666666666666666|3|0.10344827586206896|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|8.896100000129081|29|3|2509000000-CRETA|117|0.06896551724137931
0.0|0.0|0.0|0.06896551724137931|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|16.0993999998027|29|3|2509000000-CRETA|117|0.06896551724137931
1.0|1.0|1.0|1.0|1|0.034482758620689655|A_BASELINE|IQR sobre VU original|VU|sin transformacion|8.88170000143873|29|4|2509000000-CRETA|117|0.034482758620689655
1.0|1.0|1.0|1.0|1|0.034482758620689655|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.895099999994272|29|4|2509000000-CRETA|117|0.034482758620689655
0.0|0.0|0.0|0.034482758620689655|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|18.17710000068473|29|4|2509000000-CRETA|117|0.034482758620689655
0.5|1.0|0.6666666666666666|0.5|2|0.06896551724137931|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.404799999378156|29|5|2509000000-CRETA|117|0.034482758620689655
0.5|1.0|0.6666666666666666|0.5|2|0.06896551724137931|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.480000000621658|29|5|2509000000-CRETA|117|0.034482758620689655
0.0|0.0|0.0|0.034482758620689655|1|0.034482758620689655|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.458100001022103|29|5|2509000000-CRETA|117|0.034482758620689655
1.0|1.0|1.0|1.0|3|0.058823529411764705|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.652900000219233|51|1|2510100000-FOSFATOS DE CALCIO NATURALES, ALUMINOCALCICOS NATURALES Y CRETAS FOSFATADAS S/MOLER|202|0.058823529411764705
0.75|1.0|0.8571428571428571|0.75|4|0.0784313725490196|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.901900000841124|51|1|2510100000-FOSFATOS DE CALCIO NATURALES, ALUMINOCALCICOS NATURALES Y CRETAS FOSFATADAS S/MOLER|202|0.058823529411764705
0.0|0.0|0.0|0.058823529411764705|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|18.483799998648465|51|1|2510100000-FOSFATOS DE CALCIO NATURALES, ALUMINOCALCICOS NATURALES Y CRETAS FOSFATADAS S/MOLER|202|0.058823529411764705
0.75|1.0|0.8571428571428571|0.75|4|0.0784313725490196|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.964199998852564|51|2|2510100000-FOSFATOS DE CALCIO NATURALES, ALUMINOCALCICOS NATURALES Y CRETAS FOSFATADAS S/MOLER|202|0.058823529411764705
0.75|1.0|0.8571428571428571|0.75|4|0.0784313725490196|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.87399999939953|51|2|2510100000-FOSFATOS DE CALCIO NATURALES, ALUMINOCALCICOS NATURALES Y CRETAS FOSFATADAS S/MOLER|202|0.058823529411764705
0.0|0.0|0.0|0.058823529411764705|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|19.202499999664724|51|2|2510100000-FOSFATOS DE CALCIO NATURALES, ALUMINOCALCICOS NATURALES Y CRETAS FOSFATADAS S/MOLER|202|0.058823529411764705
1.0|1.0|1.0|1.0|3|0.058823529411764705|A_BASELINE|IQR sobre VU original|VU|sin transformacion|11.15610000124434|51|3|2510100000-FOSFATOS DE CALCIO NATURALES, ALUMINOCALCICOS NATURALES Y CRETAS FOSFATADAS S/MOLER|202|0.058823529411764705
1.0|1.0|1.0|1.0|3|0.058823529411764705|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.258300000714371|51|3|2510100000-FOSFATOS DE CALCIO NATURALES, ALUMINOCALCICOS NATURALES Y CRETAS FOSFATADAS S/MOLER|202|0.058823529411764705
0.0|0.0|0.0|0.058823529411764705|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|16.92179999918153|51|3|2510100000-FOSFATOS DE CALCIO NATURALES, ALUMINOCALCICOS NATURALES Y CRETAS FOSFATADAS S/MOLER|202|0.058823529411764705
0.6666666666666666|1.0|0.8|0.6666666666666666|3|0.06|A_BASELINE|IQR sobre VU original|VU|sin transformacion|8.975500000815373|50|4|2510100000-FOSFATOS DE CALCIO NATURALES, ALUMINOCALCICOS NATURALES Y CRETAS FOSFATADAS S/MOLER|203|0.04
0.6666666666666666|1.0|0.8|0.6666666666666666|3|0.06|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.383500000694767|50|4|2510100000-FOSFATOS DE CALCIO NATURALES, ALUMINOCALCICOS NATURALES Y CRETAS FOSFATADAS S/MOLER|203|0.04
1.0|0.5|0.6666666666666666|0.52|1|0.02|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|16.55449999998382|50|4|2510100000-FOSFATOS DE CALCIO NATURALES, ALUMINOCALCICOS NATURALES Y CRETAS FOSFATADAS S/MOLER|203|0.04
0.5|1.0|0.6666666666666666|0.5|4|0.08|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.134699999776785|50|5|2510100000-FOSFATOS DE CALCIO NATURALES, ALUMINOCALCICOS NATURALES Y CRETAS FOSFATADAS S/MOLER|203|0.04
0.5|1.0|0.6666666666666666|0.5|4|0.08|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.638700001232792|50|5|2510100000-FOSFATOS DE CALCIO NATURALES, ALUMINOCALCICOS NATURALES Y CRETAS FOSFATADAS S/MOLER|203|0.04
1.0|0.5|0.6666666666666666|0.52|1|0.02|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|16.804700000648154|50|5|2510100000-FOSFATOS DE CALCIO NATURALES, ALUMINOCALCICOS NATURALES Y CRETAS FOSFATADAS S/MOLER|203|0.04
0.0|0.0|0.0|0.14893617021276595|0|0.0|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.283900000809808|47|1|2511100000-SULFATO DE BARIO NATURAL (BARITINA)|187|0.14893617021276595
0.0|0.0|0.0|0.14893617021276595|0|0.0|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.343799998532631|47|1|2511100000-SULFATO DE BARIO NATURAL (BARITINA)|187|0.14893617021276595
0.0|0.0|0.0|0.14893617021276595|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|16.16199999989476|47|1|2511100000-SULFATO DE BARIO NATURAL (BARITINA)|187|0.14893617021276595
1.0|0.14285714285714285|0.25|0.270516717325228|1|0.02127659574468085|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.666300000390038|47|2|2511100000-SULFATO DE BARIO NATURAL (BARITINA)|187|0.14893617021276595
1.0|0.14285714285714285|0.25|0.270516717325228|1|0.02127659574468085|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.333399999377434|47|2|2511100000-SULFATO DE BARIO NATURAL (BARITINA)|187|0.14893617021276595
0.0|0.0|0.0|0.14893617021276595|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.327100000329665|47|2|2511100000-SULFATO DE BARIO NATURAL (BARITINA)|187|0.14893617021276595
0.0|0.0|0.0|0.14893617021276595|0|0.0|A_BASELINE|IQR sobre VU original|VU|sin transformacion|11.701999999786494|47|3|2511100000-SULFATO DE BARIO NATURAL (BARITINA)|187|0.14893617021276595
0.0|0.0|0.0|0.14893617021276595|0|0.0|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.9822999984317|47|3|2511100000-SULFATO DE BARIO NATURAL (BARITINA)|187|0.14893617021276595
0.0|0.0|0.0|0.14893617021276595|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|18.861599999581813|47|3|2511100000-SULFATO DE BARIO NATURAL (BARITINA)|187|0.14893617021276595
0.0|0.0|0.0|0.14893617021276595|0|0.0|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.078799999973853|47|4|2511100000-SULFATO DE BARIO NATURAL (BARITINA)|187|0.14893617021276595
0.0|0.0|0.0|0.14893617021276595|0|0.0|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.390999999799533|47|4|2511100000-SULFATO DE BARIO NATURAL (BARITINA)|187|0.14893617021276595
0.0|0.0|0.0|0.14893617021276595|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.57290000023204|47|4|2511100000-SULFATO DE BARIO NATURAL (BARITINA)|187|0.14893617021276595
0.0|0.0|0.0|0.13043478260869565|0|0.0|A_BASELINE|IQR sobre VU original|VU|sin transformacion|11.893499999132473|46|5|2511100000-SULFATO DE BARIO NATURAL (BARITINA)|188|0.13043478260869565
0.0|0.0|0.0|0.13043478260869565|0|0.0|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.77639999857638|46|5|2511100000-SULFATO DE BARIO NATURAL (BARITINA)|188|0.13043478260869565
0.0|0.0|0.0|0.13043478260869565|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|18.734600000243518|46|5|2511100000-SULFATO DE BARIO NATURAL (BARITINA)|188|0.13043478260869565
0.46153846153846156|1.0|0.631578947368421|0.46153846153846156|13|0.18840579710144928|A_BASELINE|IQR sobre VU original|VU|sin transformacion|12.297299999772804|69|1|2512000000-HARINAS SILICEAS FOSILES (POR EJ: KIESELGUHR, TRIPOLITA, DIATOMITA) Y DEMAS TIERRAS|273|0.08695652173913043
0.46153846153846156|1.0|0.631578947368421|0.46153846153846156|13|0.18840579710144928|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.895199998936732|69|1|2512000000-HARINAS SILICEAS FOSILES (POR EJ: KIESELGUHR, TRIPOLITA, DIATOMITA) Y DEMAS TIERRAS|273|0.08695652173913043
0.0|0.0|0.0|0.08695652173913043|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|18.343700001423713|69|1|2512000000-HARINAS SILICEAS FOSILES (POR EJ: KIESELGUHR, TRIPOLITA, DIATOMITA) Y DEMAS TIERRAS|273|0.08695652173913043
0.4|1.0|0.5714285714285714|0.4|15|0.21739130434782608|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.017900000093505|69|2|2512000000-HARINAS SILICEAS FOSILES (POR EJ: KIESELGUHR, TRIPOLITA, DIATOMITA) Y DEMAS TIERRAS|273|0.08695652173913043
0.4|1.0|0.5714285714285714|0.4|15|0.21739130434782608|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.60549999945215|69|2|2512000000-HARINAS SILICEAS FOSILES (POR EJ: KIESELGUHR, TRIPOLITA, DIATOMITA) Y DEMAS TIERRAS|273|0.08695652173913043
0.0|0.0|0.0|0.08695652173913043|4|0.057971014492753624|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|18.84780000000319|69|2|2512000000-HARINAS SILICEAS FOSILES (POR EJ: KIESELGUHR, TRIPOLITA, DIATOMITA) Y DEMAS TIERRAS|273|0.08695652173913043
0.29411764705882354|1.0|0.45454545454545453|0.29411764705882354|17|0.25|A_BASELINE|IQR sobre VU original|VU|sin transformacion|12.20149999971909|68|3|2512000000-HARINAS SILICEAS FOSILES (POR EJ: KIESELGUHR, TRIPOLITA, DIATOMITA) Y DEMAS TIERRAS|274|0.07352941176470588
0.29411764705882354|1.0|0.45454545454545453|0.29411764705882354|17|0.25|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.90680000015709|68|3|2512000000-HARINAS SILICEAS FOSILES (POR EJ: KIESELGUHR, TRIPOLITA, DIATOMITA) Y DEMAS TIERRAS|274|0.07352941176470588
0.0|0.0|0.0|0.07352941176470588|3|0.04411764705882353|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|16.99189999999362|68|3|2512000000-HARINAS SILICEAS FOSILES (POR EJ: KIESELGUHR, TRIPOLITA, DIATOMITA) Y DEMAS TIERRAS|274|0.07352941176470588
0.35714285714285715|1.0|0.5263157894736842|0.35714285714285715|14|0.20588235294117646|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.722500000862055|68|4|2512000000-HARINAS SILICEAS FOSILES (POR EJ: KIESELGUHR, TRIPOLITA, DIATOMITA) Y DEMAS TIERRAS|274|0.07352941176470588
0.35714285714285715|1.0|0.5263157894736842|0.35714285714285715|14|0.20588235294117646|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.767799998575356|68|4|2512000000-HARINAS SILICEAS FOSILES (POR EJ: KIESELGUHR, TRIPOLITA, DIATOMITA) Y DEMAS TIERRAS|274|0.07352941176470588
0.0|0.0|0.0|0.07352941176470588|2|0.029411764705882353|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|18.227000000479165|68|4|2512000000-HARINAS SILICEAS FOSILES (POR EJ: KIESELGUHR, TRIPOLITA, DIATOMITA) Y DEMAS TIERRAS|274|0.07352941176470588
0.5|1.0|0.6666666666666666|0.5|12|0.17647058823529413|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.899400000198511|68|5|2512000000-HARINAS SILICEAS FOSILES (POR EJ: KIESELGUHR, TRIPOLITA, DIATOMITA) Y DEMAS TIERRAS|274|0.08823529411764706
0.5|1.0|0.6666666666666666|0.5|12|0.17647058823529413|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.877699998673052|68|5|2512000000-HARINAS SILICEAS FOSILES (POR EJ: KIESELGUHR, TRIPOLITA, DIATOMITA) Y DEMAS TIERRAS|274|0.08823529411764706
0.0|0.0|0.0|0.08823529411764706|3|0.04411764705882353|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|18.353299999944284|68|5|2512000000-HARINAS SILICEAS FOSILES (POR EJ: KIESELGUHR, TRIPOLITA, DIATOMITA) Y DEMAS TIERRAS|274|0.08823529411764706
1.0|1.0|1.0|1.0|13|0.12149532710280374|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.98690000071656|107|1|2517100000-CANTOS, GRAVA, PIEDRAS MACHACADAS, DE GENERALMENTE UTILIZ. P` HACER HORMIGON|427|0.12149532710280374
0.9285714285714286|1.0|0.9629629629629629|0.9285714285714286|14|0.1308411214953271|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.801399999763817|107|1|2517100000-CANTOS, GRAVA, PIEDRAS MACHACADAS, DE GENERALMENTE UTILIZ. P` HACER HORMIGON|427|0.12149532710280374
0.3333333333333333|0.07692307692307693|0.125|0.13779055835130602|3|0.028037383177570093|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.30380000117293|107|1|2517100000-CANTOS, GRAVA, PIEDRAS MACHACADAS, DE GENERALMENTE UTILIZ. P` HACER HORMIGON|427|0.12149532710280374
0.8666666666666667|1.0|0.9285714285714286|0.8666666666666667|15|0.14018691588785046|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.658099999796832|107|2|2517100000-CANTOS, GRAVA, PIEDRAS MACHACADAS, DE GENERALMENTE UTILIZ. P` HACER HORMIGON|427|0.12149532710280374
0.9285714285714286|1.0|0.9629629629629629|0.9285714285714286|14|0.1308411214953271|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.267399999065674|107|2|2517100000-CANTOS, GRAVA, PIEDRAS MACHACADAS, DE GENERALMENTE UTILIZ. P` HACER HORMIGON|427|0.12149532710280374
0.0|0.0|0.0|0.12149532710280374|4|0.037383177570093455|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|16.917599999942468|107|2|2517100000-CANTOS, GRAVA, PIEDRAS MACHACADAS, DE GENERALMENTE UTILIZ. P` HACER HORMIGON|427|0.12149532710280374
